shape_id,polyline,route_id,route_type,route_color
2150165,ei{`GzdkpLFCNUDO?OEQIGOCYHgC|ASBS_AQk@z@i@n@c@b@WvAuAd@}@Fc@L}@ZoB~B|ALAVE`CeANDp@Vj@Up@]bAq@??vByA|@m@rAs@^Q`Bg@~@YvBy@??NG\Kh@UBEjAdDh@zA??FRRj@lAjD`@lAPRPL\Nl@FrATdAFnADv@DX???P?Jb@`@bA\`AlClH??HRNp@Pd@Hh@@h@Cp@It@s@zF??EVs@lEaAnGOfA??Ib@UdBa@bCCT??EVIl@i@jDo@rEAh@??C`@ExBOxCAb@??AXSjFOtD??CVOrEC|@KrAKxAY`CQdA?B??Gf@[fAYd@]Xg@d@c@r@_@|@Qr@??GTe@dBkAjF??GT]bBUrAEj@??CTMhAGbBI|AAhA@xA???VB`A@d@@rCATALBXUR??u@n@q@j@kA~@iCtBk@d@??OJy@n@[Vo@d@CD_@XURaEzCm@^UL??gBbA_Af@s@\g@\gB|A??OJqAoAi@e@??OM}BwB]Y??OKoEwD??OMiAaA??OMqFwE??OM[nA]|A??GTc@dBOt@Kd@UnAWpAEP??CNi@jCcAdF??GVCLI\[rBE\QnAOrA??CXE\Y|BANUlBKx@Kn@eBz@oAf@MD??aA^w@X_DfAWH??C@MDaC`A??QFeJbDa@m@c@kAIK??MOGIc@]o@_@u@Wg@O}Bw@yAe@{@]GESIs@M??IAG?e@@wAPc@BwBQ[GSOEEOYQc@Gc@?gBBk@???WHqDBgBFkCAiAEu@Ac@?E??S}ACKUiAq@oB??IS{BwFQa@w@gB]m@??KQU_@s@aAQOWW??yCsC??QQo@k@s@g@_@Om@WgAa@KE??QGWKw@s@]a@sA_BQSoAiBKQg@}@w@oAcB{BUl@@^^l@,215,3,FFC72C
2160135,mi}`GnogpL[wEAo@???A?w@@g@D_@HgBp@oG??d@kEHk@H_@D[r@mC??FU\qATaAXcAD_@@K@]\M??zAm@b@S^MdBs@NQT[R{@\oAVsARoADa@LqAHiABQ@M??X_DTsCD]RcCFc@Po@Pm@Pi@??BMZ_AP[P]p@{@??LQd@q@j@s@tAgB??JO|CcEJY@E??FWBEFg@@aABy@Fk@Hc@Pa@^e@^WXILClCa@`AMFA??bCc@REr@?LDL@jBp@DBtA^??PDZ}F@Q??@[?c@Ii@GSKQUWa@]??QOz@gCb@iA??HWxCxB,216,3,FFC72C
2160141,mi}`GnogpL[wEAo@???A?w@@g@D_@HgBp@oG??d@kEHk@H_@D[r@mC??FU\qATaAXcAD_@@K@]Dg@??Bu@FeB???WBcA?}@Aa@Ce@IQOm@eCaHMW[w@u@yAAA??IQqA}BGK_A_BaAgBWc@??c@u@aAmAg@g@q@m@wAy@A???i@Qm@Uo@YUK]W_@c@SYw@{AS}@Ee@??AG?]AY?s@Bk@?_@PqD@K??r@yO??@WNuDX}F??@WZ_H???G?QA{@GuAAI??CYIk@K[Uc@_@[c@[qDwBYWQMQWO[CK??GUKa@e@aCOw@YaB]aBQcAUkA??GWES[iBWmAQ}@Qo@M]??GMQYUU[WMKSKOKa@QYK??QGUI_@EiBW]C??_BQWGOESQMYOc@Sm@KODk@a@HZ`@JNHT,216,3,FFC72C
2380212,}sh`GlropLkCq@Mb@`AXbB\VHdCj@Ef@ATEPIXGTUl@i@`A??KPINu@lAU^i@fAg@tAIZoAdEc@|As@dC??ITy@jC[p@}BdEmBnDwApCuAdCg@`AoCdFk@fAsAjC??[l@_CrESKMI??MIeAy@qC_Ca@[yBiBe@a@??OMaDeC][??WUkEmDq@g@sAcA}B}A??OKyDmCGAy@a@??OIs@]i@Q{@UcAWg@GkBWYC??QCu@EeBEq@D??aCJe@Bo@BcBJkAD[@W@YCUAk@KSKa@WIGUYUYW_@Sa@aAwC??IUI]uAyDUi@Sg@eAaBq@}@e@c@??OMyAwA[USQKIkBoAaAk@??OKa@UyBgAiDwAi@QwA_@eAKS?UAOA??C?a@Bk@FYFs@R{Ab@a@He@FkAJoADgAPcA\iAb@m@\??OH_@Ro@Tg@LsCd@??QB}B\{@La@De@@q@?g@Ck@IqB[_@EYG{@MQE??e@MCAkBm@}@_@}@a@{@c@c@QoB}@??UK{@_@GA??{@Wi@KWCc@EiAOgBQc@GiAQ_@I??QEg@Su@c@e@e@g@c@a@a@_Ao@_Ak@o@Ym@[c@S??OGmAm@kAk@sAi@aCcAu@YaBs@mAe@ECGCyB}@??QIoAg@kAg@uImDu@YqAi@e@Qg@U??[OMEOImAe@{@_@oB{@mEqB??QI_@OkGmC{@[]K_@E}@E????Q?_B@k@b@}@v@[V??}ArAeEdDwAdAe@c@a@Qa@AYJc@\_DvD[P[DOAMD_@@YBWCMEIIIMMQ??MOOCW@OJgCrC_@o@Q_@SOGAK?MDSLm@l@MLQ?UAw@IOAe@?cAEK\Ct@@J??@^Fd@L`@Nb@LRPPRLPF^D|@HTHTNPNg@pAWj@aAxBQ^Y`@STUTw@r@kAfAQRCNANv@lAPh@i@v@{BxCwArB]f@s@z@WRMLa@^MHa@Z_@ViAn@eC|@uAZsATwELe@A??q@C_@G}@GiBU_@M}@OgAQ??QCeFgAMC??QEeDm@iBk@g@SaCqA??QKsIgEQIYQ_@O[IcAQOA??QAgBEyACQ]??Yg@u@}@k@w@m@iA_@m@y@sAYi@MUm@cA??GK[c@[YYKg@Cu@D??Q@{@?g@ISO??OKw@s@y@o@qA{@QQEAw@k@??OKa@]e@i@e@q@a@s@EM??O]EGg@oBWw@OoBEY??E_@l@k@Xc@Ry@^kBFo@Je@??RiAZaAtBwFj@aAtA}Az@}@??DELMv@w@dA_AvC{C??LOfAgAPQDGlAkARU|A}A??LODG~AaBjAeA`@a@X[vA{A??LMjAiALOfAcAJKFEDCHCDAVIFCDCFGFGDIFKBKDIBIDINO\]BCFGHKNWHMFE@CLMZ[LOBAfAgAIQGQGMKS?K?EAECGGOWg@Yo@wA_DYEYEK?K?C?I@_@H[HUNWZCBMLSTHP~ChJj@bBJVJVLVLTLTNRNRNRPPPPFFHFHDHDFFJDHBHBHBJBHBH@N@T?L?LATAd@IlB[zCe@bFaAv@KTCLGd@SPMNOPQZc@NWPa@V}@F_@XcCX{BD[Pw@HYL]L[`@w@Ve@rAiC\s@d@kARu@FY?SCYrBVbCL{Bc@oCc@qBWUAW?i@Aq@DiF~@??SBaBRqIhA??QBm@H_@FMBcAN{ARe@B??S@{Ev@q@D??Q@eABkAIkAQu@UQI??a@SEA{Aw@m@Yo@]s@[mBeA??OIoBcAmAo@gAi@sAw@??OK[Oa@Is@GgA???Q?{BL_CPC@??YBoCV]???M?w@EoAEeAGsAUm@G]OQMQSWy@??ISmAkDSk@q@oBkAeDCDi@T]JgC`Am@R??QDaBf@_@PsAr@}@l@g@^??sCjBq@\k@T@b@Pv@\p@??DJT`@r@v@t@`@qBp@q@TyAn@iAj@oAfAcAp@m@\_@ToBfA??o@\kCfB[Zi@gBM]Su@u@uBx@}@z@k@ZWPj@R~@FLFJJLPDVCtAo@ZM,238,3,FFC72C
2400227,}sh`GlropLkCq@Mb@`AXbB\VHdCj@Ef@ATEPIXGTUl@i@`A??KPINu@lAU^i@fAg@tAIZoAdEc@|As@dC??ITy@jC[p@}BdEmBnDwApCuAdCg@`AoCdFk@fAsAjC??[l@_CrEOROJm@^}@f@ID??sAn@iDhBoAp@mAl@IFE@MH??QHk@X?@oB`AmBfA??YPi@ViAl@uC|A??QHgBdAKDs@`@??QJULaEpB??QHa@P[RaCbAg@T??C?c@RoAb@iDlAiA^??QF}An@w@^}@^YL??wAj@CBqEvB??}BdAiB|@g@TsD`B_@R??MHoDdBuE|B??OHwF~CUJkD|BOH??yAbA{FxD??YP{A`AwA~@yDxB}CjB??OHcBbA_B|@eCxA??YRq@`@w@`@}@h@??sC`B_Aj@??[PQLiBn@iBj@??[JsBn@[H[J??eAX]JeBd@UFa@JWF[DA???Q@}BNcCVs@H[F??q@HcAP]Ha@Ho@L_@Jo@Lm@N??QB}@RiAVs@TgA^}@`@eB`A??QHs@Ru@XyAr@qPpIcBz@sCvAiKhFu@h@WVgB`A_CpAa@RyBjAyDtBuB|@aARi@JgAHgBN_EV{Jh@sLp@}Jf@qLl@cDHwCN??S@wEVi@DgDL??a@@_A@mCLiDJ??Q?e@BeABa@BqAFsBJa@As@?UA??EAK?y@IQEmAYs@S??OEyAa@C?uBg@_Bc@k@MKEwA[]IKC??YEs@MyBU}@E??SAsBCsHQkBA??QAoBEgGI]???}IImAA??QAsGIm@?oCE??Q?{EEwEIkCC_AE??YC?LS~BA\SnAAVSxAK\GT??ENWt@OZ[f@gBpBm@j@q@z@{A`B??ONkCrC{A`BeBrBm@p@??oD~D{@z@??m@j@cA|@oDvDkAjAON??oBnBaAbAaB~AyB|BODa@V??ULUAi@AODaCc@o@I??QCiBY??QCwAWm@Wg@WeBw@uAq@{@_@AA??KKyB_AkB}@{@g@g@]y@m@??OMuAaA_@[uCsB??OKgGkE][??QQc@o@mBcDgAoBcAiBg@w@e@g@QMMGYGQC_@@mAR??UDq@Jq@NqBh@e@{@[g@Ug@G]CgCEcACo@Ew@OkBAI??Ki@a@qAUeA[}@ReAVeBBUFi@@_@M?c@C{AUCA??}@O{@QcAQ_@G??gB[iDm@??OCiDo@??uAY_F_A[G??}Cm@iCc@oAYkB[??qAWyCk@_AQ??QEc@GyCi@CA{Be@@yA?a@A]CSGOKIOEO?SB_@P,240,3,FFC72C
2380200,ei{`GzdkpLFCNUDO?OEQIGOCYHgC|ASBS_AQk@z@i@n@c@b@WvAuAd@}@Fc@L}@ZoB~B|ALAVE`CeANDp@Vj@Up@]bAq@??vByA|@m@rAs@^Q`Bg@~@YvBy@??NG\Kh@UBEjAdDh@zA??FRRj@lAjD`@lAPRPL\Nl@FrATdAFnADv@DX???P?|BS??PC\E~BQzBMxA?r@F`@HJD??NHbBbAv@^??NHlAn@nBbAfB`A??TLr@Zn@\l@XzAv@D@PH??`@Rt@TjAPjAHr@A??PAbAGjEs@??NCx@EzASbAOLCNC??NCl@IbJmApAO??NCzFg@?jAC^EZKb@M^Q`@eAzBc@dAMb@St@Op@O~@e@lBOh@Ol@]jAOd@Q\MXKRMVWVe@Z]R]Pi@RuAt@i@N[JoA^E@g@FO@_@@]CYGUKWMgA}@s@_AISa@wAj@m@LOBAfAgAIQGQGMKS?K?EAECGGOWg@m@uAcAyBYEYEK?K?C?I@_@H[HUNWZCBMLSTHPtCdGlAjCBDLXIJGFCB]\ONULIFKHSPONIHCBCDGHKPc@`@_A~@iAfAeBhBYZa@`@kAdAwAxA??GFEFkBlBSTmAjAEFQPgAfAWV??mCrCeA~@w@v@MLs@t@??MLuA|Ak@`AkBbF??IR[`A_@nBGn@_@jBSx@Yb@m@j@Jv@???@NnBVv@`@~A??DNDFTj@`@r@d@p@d@h@RN??LLfAv@D@PPpAz@x@n@h@d@??LLb@Zf@Hz@?NA??v@Ef@BXJZXZb@p@hA??BDLTXh@x@rA^l@l@hAj@v@t@|@@B??h@`AxABtAB??P@`@BbAPZH^NXPPHdI~D??LFrC|Af@RhBj@rCh@??PB^HdFfAxAT????|@N^LnBf@~@PR@rADb@@??@?bB@v@Ch@G\ETGv@Qj@MPEjCcAVIj@[`Aq@t@u@LKhBqBl@s@`F_Hz@qAX_@??zAuBlEcGPUtAcBjDmElBqBJM`BwA??LMvCiCpA_A`@Ye@c@a@Qa@AYJc@\_DvD[P[DOAMD_@@YBWCMEIIIMMQ??MOOCW@OJgCrC_@o@Q_@SOGAK?MDSLm@l@MLQ?UAw@IOAe@?cAEK\Ct@@J??@^Fd@L`@Nb@LRPPRLPF^D|@HTHTNPNf@z@PZp@dALPPUtAcBjDmElBqBJM`BwA??LMvCiCpA_A`@YvAeAdEeDxBkB|@w@\W??LK`AA??\?P?|@D^D\Jz@ZjGlC^N~EzBnBz@z@^lAd@????NHLDbAd@d@PpAh@t@XtIlDjAf@~@^??NFjCfAFBDBlAd@`Br@t@X`CbArAh@jAj@x@`@??RJr@Zl@Zn@X~@j@~@n@`@`@f@b@d@d@t@b@VJ??NFp@NhAPb@FtAN??P@hANb@DVBh@JbAXf@T??RHdChAb@Pz@b@|@`@|@^jBl@B@v@Rh@H??PBXF^DpBZj@Hf@Bp@?d@A`@Ez@MjBY??PCdDi@f@M`@M??LG^S|@g@hAc@bA]fAQnAEjAKd@G`@IzAc@r@SXGXC??PC`@CR@T@R?dAJvA^h@PhDvAxBfA`@T`Al@??NHjBnAJHRPZTxAvAPN??b@`@p@|@dA`BRf@Th@tAxDBF??DTjAlDR`@V^FH??LNTXHF????`@VRJj@JT@XBVAZAjAEbBKn@Cd@CdDO??LAdBDt@Dj@FjBVf@FbAVh@N??PDh@Pr@\hAj@F@jD`C??LJlChBrAbAp@f@lDtC??\Vt@p@`DdCXT??ZXxBhBPN??NJpC~B\V??f@`@ZRRJ~BqE???AnByDj@gAnCeFf@aAtAeCvAqClBoD|BeEZq@p@uB??FU|@{Cb@}AnAeEH[f@uAh@gAT_@h@}@??JOHOt@sATm@FUHYDQ@UDg@eCk@Fe@k@M,238,3,FFC72C
2400234,asaaGttvpL}@`@a@b@SZ[PVDdB^t@LfANzBd@B@xCh@\F??D?pAVxCj@`BZ??zAVnAXhCb@rCj@??d@H~E~@bBZ??hCf@??PDxDp@tB^??PBbAPz@P`APzAT??b@BL?A^Gh@CTWdBSdAZ|@TdA`@pAHd@??BLNjBDv@Bn@DbABfCF\Tf@Zf@d@z@pBi@p@Op@K^G??bAQ^APBXFLFPLd@f@f@v@l@dA??Tb@fAnBlBbDXb@??HJn@l@vF~D??NJdD~B^ZfAt@??LJhAz@f@\z@f@jB|@hBv@??NFLLz@^tAp@dBv@f@Vl@VdAR??PBhBX??PB`AL`Cb@DDLF??B@\DR@XGJGHI??DGVc@xB}B`B_B`AcApBoB??LOjAkAnDwDb@_@??^]zAyA??LM|EqFdBsBzAaB|BcC??LOjBqBp@{@l@k@fBqBZg@N[Vu@DM??FWJ]RyA@WRoA@]R_C?M^B??x@DjCBvEHhED??P?`DDl@?`GH??P?~ABzJHD???`GH|AD??P?|BBrHP`BB??P?pAFxBTb@H??NBd@H\HvAZJDj@L~Ab@tBf@B?fAZ??PDbAXz@R??PDPDx@HJ?ZBr@?`@@rBKpAG`@CdACd@CzDKlCMr@???JAhEOh@EdEU??PAjDQbDIpLm@|Jg@rLq@zJi@~DWfBOfAIh@K`AStB}@xDuBxBkA`@S~BqAfBaAn@QjAo@|IqEtCyAbCmAnGaD`G{C|Aw@n@a@VM??XQvBkA|@a@fA_@r@UhAW|@Sl@M??PEn@M^Kn@M`@I\Ip@K??PElAQr@IbCWlBM??NARAZEVG`@KTGdBe@\K`Be@HC??PErBo@dCw@xAg@??NGPMt@c@??d@YpEkCv@a@RM??\S~CmBnAq@??NKbBcAlDuBxDyBvA_AJG??nAy@tGkErA}@??TOjD}BTKdFsC??PKdFgCnDeBHE??b@WrDaBf@UhB}@r@[??zGaDBCpBy@DA??v@]v@_@|Ao@hAa@??PEhDmAt@W??XKb@Sj@U`CcAZSPI??NGrE{BTM~@i@??DCJEfBeAlAo@??xAw@hAm@h@Wb@W??bBaAnBaA?API??XO^SDAHGlAm@~@e@??NKlCwA??ZQ|Au@|@g@l@_@NKNS~BqE???AnByDj@gAnCeFf@aAtAeCvAqClBoD|BeEZq@p@uB??FU|@{Cb@}AnAeEH[f@uAh@gAT_@h@}@??JOHOt@sATm@FUHYDQ@UDg@eCk@Fe@k@M,240,3,FFC72C
2400222,}sh`GlropLkCq@Mb@`AXbB\VHdCj@Ef@ATEPIXGTUl@i@`A??KPINu@lAU^i@fAg@tAIZoAdEc@|As@dC??ITy@jC[p@}BdEmBnDwApCuAdCg@`AoCdFk@fAsAjC??[l@_CrEOROJm@^}@f@ID??sAn@iDhBoAp@mAl@IFE@MH??QHk@X?@oB`AmBfA??YPi@ViAl@uC|A??QHgBdAKDs@`@??QJULaEpB??QHa@P[RaCbAg@T??C?c@RoAb@iDlAiA^??QF}An@w@^}@^YL??wAj@CBqEvB??}BdAiB|@g@TsD`B_@R??MHoDdBuE|B??OHwF~CUJkD|BOH??yAbA{FxD??YP{A`AwA~@yDxB}CjB??OHcBbA_B|@eCxA??YRq@`@w@`@}@h@??sC`B_Aj@??[PQLiBn@iBj@??[JsBn@[H[J??eAX]JeBd@UFa@JWF[DA???Q@}BNcCVs@H[F??q@HcAP]Ha@Ho@L_@Jo@Lm@N??QB}@RiAVs@TgA^}@`@eB`A??QHs@Ru@XyAr@iBt@[DUAWCy@[MKkAgA_@][S_@UqD}@SG[UMMMQMYKY_@iCk@yBUgByDu\SwA_@oCe@oCi@oCc@qBYqA{AwFs@aCcAyC}@_Ce@kAoAuC_CuEk@cAm@eAs@gAe@u@q@cAuBqCyBkC_AcAcGcGuCoCaWyVcAeAyA_BqAaBkAiBg@u@c@w@kA}Be@aAk@uA{@_Ck@eBEOo@{B??c@mBs@qDc@wC[oCIo@_BkMo@kFSyBeAmJIo@e@yFKmAM{BCm@Au@@q@?sA?q@CiAEcAEk@Ge@Eg@Mo@Mw@Uy@_A_Dk@kBa@mB]sBi@aDa@iCMs@Qq@e@{ASg@U_@UWYYUQWMUIWE_@GUAU@a@Dc@H]LoDdAqA\i@N[JoA^E@g@FO@_@@]CYGUKWMgA}@s@_AISi@aAs@qAUc@w@kBiA{Bm@qAEMUk@Ua@OWQQa@]m@Yi@OkDg@yHqAoASmEq@SEkKeBqIyAyCi@uCg@qC_@qC]u@BmGw@UCWA{ADy@Lm@J_@PqBp@q@TyAn@iAj@oAfAcAp@m@\_@ToBfA,240,3,FFC72C
2400220,}_j`G~jrpLsAn@iDhBoAp@mAl@IFE@MH??QHk@X?@oB`AmBfA??YPi@ViAl@uC|A??QHgBdAKDs@`@??QJULaEpB??QHa@P[RaCbAg@T??C?c@RoAb@iDlAiA^??QF}An@w@^}@^YL??wAj@CBqEvB??}BdAiB|@g@TsD`B_@R??MHoDdBuE|B??OHwF~CUJkD|BOH??yAbA{FxD??YP{A`AwA~@yDxB}CjB??OHcBbA_B|@eCxA??YRq@`@w@`@}@h@??sC`B_Aj@??[PQLiBn@iBj@??[JsBn@[H[J??eAX]JeBd@UFa@JWF[DA???Q@}BNcCVs@H[F??q@HcAP]Ha@Ho@L_@Jo@Lm@N??QB}@RiAVs@TgA^}@`@eB`A??QHs@Ru@XyAr@iBt@[DUAWCy@[MKkAgA_@][S_@UqD}@SG[UMMMQMYKY_@iCk@yBUgByDu\SwA_@oCe@oCi@oCc@qBYqA{AwFs@aCcAyC}@_Ce@kAoAuC_CuEk@cAm@eAs@gAe@u@q@cAuBqCyBkC_AcAcGcGuCoCaWyVcAeAyA_BqAaBkAiBg@u@c@w@kA}Be@aAk@uA{@_Ck@eBEOo@{B??c@mBs@qDc@wC[oCIo@_BkMo@kFSyBeAmJIo@e@yFKmAM{BCm@Au@@q@?sA?q@CiAEcAEk@Ge@Eg@Mo@Mw@Uy@_A_Dk@kBa@mB]sBi@aDa@iCMs@Qq@e@{ASg@U_@UWYYUQWMUIWE_@GUAU@a@Dc@H]LoDdAqA\i@N[JoA^E@g@FO@_@@]CYGUKWMgA}@s@_AISi@aAs@qAUc@w@kBiA{Bm@qAEMUk@Ua@OWQQa@]m@Yi@OkDg@yHqAoASmEq@SEkKeBqIyAyCi@uCg@qC_@qC]u@BmGw@UCWA{ADy@Lm@J_@PqBp@q@TyAn@iAj@oAfAcAp@m@\_@ToBfA,240,3,FFC72C
2160139,{t{`G`_jpLQWcF}HYa@o@o@??OOyAkAsAaA??UQo@We@Sc@Ko@MiAGcAD_AJw@FgAIw@S]SEEWMACWS??OKKIg@i@k@q@iAkASW[i@Yu@cAwC??IUUu@[}@Mk@WaAQgAIs@Ii@AOWiC??EWYgCAm@?eA@_@Du@??@MTwD@w@?o@E]E{@AO??[wEAo@???A?w@@g@D_@HgBp@oG??d@kEHk@H_@D[r@mC??FU\qATaAXcAD_@@K@]\M??zAm@b@S^MdBs@NQT[R{@\oAVsARoADa@LqAHiABQ@M??X_DTsCD]RcCFc@Po@Pm@Pi@??BMZ_AP[P]p@{@??LQd@q@j@s@tAgB??JO|CcEJY@E??FWBEFg@@aABy@Fk@Hc@Pa@^e@^WXILClCa@`AMFA??bCc@REr@?LDL@jBp@DBtA^??PDZ}F@Q??@[?c@Ii@GSKQUWa@]??QOz@gCb@iA??HWxCxB??eCiB??SOm@`Bq@rB??IRKVSf@S\IJGHmBjBIFIDE?QE??GAa@Ca@PCBIRG^CVA`@GXKPONC@??QHaALmC`@MBYH_@V_@d@Q`@Ib@Gj@Cx@A`ACT??CPCDI\KXoCrD??MNaBvBk@r@e@p@[b@??c@h@Q\QZ[~@EL??Oh@Ql@Qn@Gb@SbCE\UrCWtC??CVCPIhAIx@??CVE`@SnAWrA]nASz@UZOPsAj@??QF_@Lc@RgBr@??QFH}AFeB???WBcA?}@Aa@Ce@IQOm@eCaHMW[w@u@yAAA??IQqA}BGK_A_BaAgBWc@??c@u@aAmAg@g@q@m@wAy@A???i@Qm@Uo@YUK]W_@c@SYw@{AS}@Ee@??AG?]AY?s@Bk@?_@PqD@K??r@yO??@WNuDX}F??@WZ_H???G?QA{@GuAAI??CYIk@K[Uc@_@[c@[qDwBYWQMQWO[CK??GUKa@e@aCOw@YaB]aBQcAUkA??GWES[iBWmAQ}@Qo@M]??GMQYUU[WMKSKOKa@QYK??QGUI_@EiBW]C??_BQWGOESQMYOc@Sm@KODk@a@HZ`@JNHT,216,3,FFC72C
2020072,gu`aG`tspLlAvAR@PQ@UOm@U_@]u@_@_@g@a@c@OWKm@Ia@]YQ[EQAUEe@nAUXUTC@Q[U]a@OsEcA??eGsAq@oCg@_Ba@mAa@iA_AgCc@wAa@kAGU]eAGa@CMQQOIKEGIMIMEOEYEa@AaBLYHSLMJIJEHK\CR?PBP@HHNHJHBd@H~B@l@Bs@jBOd@??GR[|@cAdDe@~AWp@Yd@Y\k@d@qA~@cBrA??MJgBlAYXmAx@}@r@y@l@??OJoDlCsAbA{AnAwB|Ag@`@??SN{@n@k@h@[Zo@t@W`@}@tA??KPe@x@q@bAqAtBgBfC??OTs@nA_ArAmApBi@|@[f@AF??Gj@MG[Fe@^mBx@Hd@??TrA`@hCr@dE`@vB`@jCNv@??DVeEu@EPMVAF??AHAR@VD\Lh@X|AFf@?JIT]f@qAhCw@xAWh@??g@fA_AkCS{@]eBa@w@}@qFGuAMqAF[HKN?LJHPAj@BZ`AhG,202,3,FFC72C
2010086,gu`aG`tspLlAvAR@PQ@UOm@U_@]u@_@_@g@a@c@OWKm@Ia@]YQ[EQAUEe@nAUXUTC@Q[U]a@OsEcA??eGsASE`@vBP~@PbBLbANjBJdCBl@??@h@NxFBp@??@VBr@BXF~@Hv@r@zGFf@??BTN|AF~AB`A]N]Bm@K}@U??QEuCo@oBk@_@Ky@W??KC]GuAe@s@Qu@U??OEKCYCK?q@Dk@VULk@\u@j@m@b@??OLg@ToAX_ATe@L{BfAOH??WLkAj@e@^c@^[Xe@`@SJ??MHk@Rk@HQ?gB?qBG??OAi@IaBm@KISIaAo@eAk@w@_@??OIYEI?c@C_@Bk@HyBd@eALmAP??E@]EMG[Fe@^mBx@Hd@??TrA`@hCr@dE`@vB`@jCNv@??DVeEu@EPMVAF??AHAR@VD\Lh@X|AFf@?JIT]f@qAhCw@xAWh@??g@fA_AkCS{@]eBa@w@}@qFGuAMqAF[HKN?LJHPAj@BZ`AhG,201,3,FFC72C
2020073,qtdaGvivpLBJLh@Rh@nA|CZf@HL??LPv@yApAiC\g@HU?KGg@Y}AMi@E]AW@SBQFM??DIDQdEt@Ie@??Ki@a@kCa@wBs@eEa@iCYcB??EUlBy@fAKFSRB??H@rASdAMxBe@j@I^CN@??R@H?XDfAh@dAj@`An@RHJH`Bl@h@HN@??pBFfB?P?j@IXK??PG`@Ud@a@ZYb@_@d@_@jAk@VM??NIzBgAd@M~@UnAYVM??NG|@q@t@k@j@]TMj@WXC??VAJ?XBJBdAZr@PtAd@\Fz@V??HB^JnBj@dCh@??NDnAZl@J\C\OHGVK??BA~By@xE_BFEx@Y??NEhEmA??TGv@UEi@??OsBWaDWqCKoAA_@??AGCOYgAQ_AY}@[y@KW??OYi@eAeD}F??KSBATUTYd@oATDP@ZDXP`@\HLTh@r@bAP\X^,202,3,FFC72C
2010089,qtdaGvivpLBJLh@Rh@nA|CZf@HL??LPv@yApAiC\g@HU?KGg@Y}AMi@E]AW@SBQFM??DIDQdEt@Ie@??Ki@a@kCa@wBs@eEa@iCYcB??EUlBy@d@_@ZGLFFk@??@GZg@h@}@lAqB~@sAr@oAT[??`BaCpAuBp@cAd@y@R[??t@kAVa@n@u@Z[j@i@z@o@\W??\YvB}AzAoArAcAnDmChAy@JK??p@g@lAy@XYfBmA\Y??rAeApA_Aj@e@X]Xe@Vq@d@_BbAeDZ}@La@??HWr@kBh@J`@NNFVRRNTVNVP\^fAj@vA^fAf@zAAZWtA?TBRDNFFxA\RDdGrA??rEbA`@NT\PZBATUTYd@oATDP@ZDXP`@\HLTh@r@bAP\X^,201,3,FFC72C
