stop_id,stop_name,latitude,longitude,platform_code,platform_name,municipality,wheelchair_accessible,parent_station,adress,description,zone,route_type
70232,Tappan Street,42.338567,-71.13819,,Park Street & North,Brookline,2,place-tapst,"Beacon St and Tappan St, Brookline, MA",Tappan Street - Green Line - Park Street & North,RapidTransit,0
70145,Boston University Central,42.350148,-71.107455,,Boston College,Boston,1,place-bucen,"Commonwealth Ave and Marsh Chapel, Boston, MA 02215",Boston University Central - Green Line - (B) Boston College,RapidTransit,0
70214,Hawes Street,42.344867,-71.111157,,Park Street & North,Brookline,2,place-hwsst,"Beacon St and Hawes St, Brookline, MA",Hawes Street - Green Line - Park Street & North,RapidTransit,0
70181,Brookline Village,42.33257,-71.117041,,Riverside,Brookline,1,place-bvmnl,"31 Station St, Brookline, MA 02445",Brookline Village - Green Line - (D) Riverside,RapidTransit,0
70120,Washington Street,42.344329,-71.142385,,Park Street & North,Boston,1,place-wascm,"Commonwealth Ave and Washington St, Boston, MA",Washington Street - Green Line - Park Street & North,RapidTransit,0
70514,East Somerville,42.379624,-71.086829,,Copley & West,Somerville,1,place-esomr,"134 Washington St, Somerville, MA 02143",East Somerville - Green Line - Copley & West,RapidTransit,0
70512,Medford/Tufts,42.40828,-71.117339,,Copley & West,Medford,1,place-mdftf,"460 Boston Ave, Medford, MA 02155",Medford/Tufts - Green Line - Copley & West,RapidTransit,0
70167,Eliot,42.319214,-71.216949,,Riverside,Newton,2,place-eliot,"248 Lincoln St, Newton, MA 02461",Eliot - Green Line - (D) Riverside,RapidTransit,0
70202,Government Center,42.359705,-71.059215,,Copley & West,Boston,1,place-gover,"Cambridge St and Court St, Boston, MA",Government Center - Green Line - Copley & West,RapidTransit,0
70224,Summit Avenue,42.341027,-71.125759,,Park Street & North,Brookline,2,place-sumav,"Beacon St and Summit Ave, Brookline, MA",Summit Avenue - Green Line - Park Street & North,RapidTransit,0
170137,Babcock Street,42.351695,-71.120257,,Boston College,Boston,1,place-babck,"Commonwealth Ave and Babcock St, Boston, MA 02215",Babcock Street - Green Line - (B) Boston College,RapidTransit,0
70110,South Street,42.339371,-71.157057,,Park Street & North,Boston,2,place-sougr,,South Street - Green Line - Park Street & North,RapidTransit,0
70260,Heath Street,42.328316,-71.110252,,Green Line,Boston,1,place-hsmnl,"Heath St and South Huntington Ave, Boston, MA",Heath Street - Green Line,RapidTransit,0
70157,Arlington,42.351902,-71.070893,,Copley & West,Boston,1,place-armnl,"Arlington St and Boylston St, Boston, MA 02116",Arlington - Green Line - Copley & West,RapidTransit,0
70207,Science Park/West End,42.366664,-71.067666,,Lechmere & North,Boston,1,place-spmnl,"Leverett Circle and Nashua St, Boston, MA 02114",Science Park/West End - Green Line - Lechmere & North,RapidTransit,0
170140,Amory Street,42.350901,-71.114318,,Park Street & North,Boston,1,place-amory,"Commonwealth Ave and Amory St, Boston, MA 02215",Amory Street - Green Line - Park Street & North,RapidTransit,0
70176,Beaconsfield,42.335625,-71.140112,,Park Street & North,Brookline,2,place-bcnfd,"124 Beaconsfield Rd, Brookline, MA 02445",Beaconsfield - Green Line - Park Street & North,RapidTransit,0
70166,Eliot,42.318871,-71.21642,,Park Street & North,Newton,2,place-eliot,"248 Lincoln St, Newton, MA 02461",Eliot - Green Line - Park Street & North,RapidTransit,0
70254,Mission Park,42.333092,-71.10968,,Park Street & North,Boston,2,place-mispk,"Huntington Ave and Mission Park Dr, Boston, MA 02115",Mission Park - Green Line - Park Street & North,RapidTransit,0
70113,Chestnut Hill Avenue,42.33829,-71.153025,,Boston College,Boston,2,place-chill,"Commonwealth Ave and Chestnut Hill Ave, Boston, MA",Chestnut Hill Avenue - Green Line - (B) Boston College,RapidTransit,0
70239,Prudential,42.34557,-71.081696,,Heath Street,Boston,1,place-prmnl,"Huntington Ave and Belvidere St, Boston, MA 02199",Prudential - Green Line - (E) Heath Street,RapidTransit,0
70147,Boston University East,42.349811,-71.104657,,Boston College,Boston,1,place-buest,"Commonwealth Ave and Granby St, Boston, MA 02215",Boston University East - Green Line - (B) Boston College,RapidTransit,0
70219,Coolidge Corner,42.342274,-71.120915,,Cleveland Circle,Brookline,1,place-cool,"Beacon St and Harvard St, Brookline, MA",Coolidge Corner - Green Line - (C) Cleveland Circle,RapidTransit,0
70208,Science Park/West End,42.366664,-71.067666,,Copley & West,Boston,1,place-spmnl,"Leverett Circle and Nashua St, Boston, MA 02114",Science Park/West End - Green Line - Copley & West,RapidTransit,0
170136,Babcock Street,42.351538,-71.119553,,Park Street & North,Boston,1,place-babck,"Commonwealth Ave and Babcock St, Boston, MA 02215",Babcock Street - Green Line - Park Street & North,RapidTransit,0
70197,Park Street,42.356395,-71.062424,C,Cleveland Circle,Boston,1,place-pktrm,"Tremont St and Winter St, Boston, MA 02108",Park Street - Green Line - (C) Cleveland Circle,RapidTransit,0
70199,Park Street,42.356395,-71.062424,E,Heath Street,Boston,1,place-pktrm,"Tremont St and Winter St, Boston, MA 02108",Park Street - Green Line - (E) Heath Street,RapidTransit,0
70161,Riverside,42.337348,-71.252236,,Park Street & North,Newton,1,place-river,"367 Grove St, Newton, MA 02466",Riverside - Green Line - Park Street & North,RapidTransit,0
70107,Boston College,42.34024,-71.166849,,Exit Only,Boston,1,place-lake,"Commonwealth Ave and Lake St, Boston, MA 02135",Boston College - Green Line - Exit Only,RapidTransit,0
70159,Boylston,42.353214,-71.064545,,Copley & West,Boston,2,place-boyls,"Boylston St and Tremont St, Boston, MA",Boylston - Green Line - Copley & West,RapidTransit,0
70115,Chiswick Road,42.34054,-71.15114,,Boston College,Boston,2,place-chswk,"Commonwealth Ave and Chiswick Rd, Boston, MA",Chiswick Road - Green Line - (B) Boston College,RapidTransit,0
70111,South Street,42.339581,-71.157499,,Boston College,Boston,2,place-sougr,,South Street - Green Line - (B) Boston College,RapidTransit,0
70174,Reservoir,42.335181,-71.147879,,Park Street & North,Brookline,1,place-rsmnl,"401 Chestnut Hill Ave, Brookline, MA 02445",Reservoir - Green Line - Park Street & North,RapidTransit,0
70247,Longwood Medical Area,42.33608,-71.099883,,Heath Street,Boston,1,place-lngmd,"Huntington Ave and Longwood Ave, Boston, MA 02115",Longwood Medical Area - Green Line - (E) Heath Street,RapidTransit,0
170141,Amory Street,42.351066,-71.115027,,Boston College,Boston,1,place-amory,"Commonwealth Ave and Amory St, Boston, MA 02215",Amory Street - Green Line - (B) Boston College,RapidTransit,0
70155,Copley,42.350126,-71.077376,,"Kenmore & West, Heath Street",Boston,1,place-coecl,"Boylston St and Dartmouth St, Boston, MA","Copley - Green Line - Kenmore & West, (E) Heath Street",RapidTransit,0
70127,Allston Street,42.348546,-71.137362,,Boston College,Boston,2,place-alsgr,"Allston St and Commonwealth Ave, Boston, MA 02134",Allston Street - Green Line - (B) Boston College,RapidTransit,0
70236,Englewood Avenue,42.337011,-71.145368,,Park Street & North,Brookline,2,place-engav,"Beacon St and Englewood Ave, Brookline, MA",Englewood Avenue - Green Line - Park Street & North,RapidTransit,0
70206,North Station,42.36528,-71.060205,,Copley & West,Boston,1,place-north,"135 Causeway St, Boston, MA 02114",North Station - Green Line - Copley & West,RapidTransit,0
70128,Griggs Street,42.348747,-71.1345,,Park Street & North,Boston,2,place-grigg,"Commonwealth Ave and Griggs St, Boston, MA",Griggs Street - Green Line - Park Street & North,RapidTransit,0
70148,Blandford Street,42.349165,-71.099821,,Park Street & North,Boston,2,place-bland,"Commonwealth Ave and Blandford Mall, Boston, MA 02215",Blandford Street - Green Line - Park Street & North,RapidTransit,0
70261,Ashmont,42.283768,-71.063191,,Mattapan Trolley,Boston,1,place-asmnl,"Dorchester Ave and Ashmont St, Boston, MA 02124",Ashmont - Mattapan Trolley,RapidTransit,0
70186,Fenway,42.345328,-71.104269,,Park Street & North,Boston,1,place-fenwy,"411 Park Dr, Boston, MA 02215",Fenway - Green Line - Park Street & North,RapidTransit,0
70165,Waban,42.325967,-71.230714,,Riverside,Newton,2,place-waban,"Beacon St and Waban Sq, Newton, MA 02468",Waban - Green Line - (D) Riverside,RapidTransit,0
70255,Riverway,42.331391,-71.111925,,Heath Street,Boston,2,place-rvrwy,"South Huntington Ave and Huntington Ave, Boston, MA",Riverway - Green Line - (E) Heath Street,RapidTransit,0
70238,Cleveland Circle,42.336252,-71.148774,,Park Street & North,Boston,1,place-clmnl,"Beacon St and Chestnut Hill Ave, Brighton, MA",Cleveland Circle - Green Line - Park Street & North,RapidTransit,0
70220,Coolidge Corner,42.342028,-71.121685,,Park Street & North,Brookline,1,place-cool,"Beacon St and Harvard St, Brookline, MA",Coolidge Corner - Green Line - Park Street & North,RapidTransit,0
70172,Chestnut Hill,42.326799,-71.164146,,Park Street & North,Newton,2,place-chhil,"Hammond St and Chestnut Hill Rd, Newton, MA 02467",Chestnut Hill - Green Line - Park Street & North,RapidTransit,0
70225,Brandon Hall,42.340053,-71.128869,,Cleveland Circle,Brookline,2,place-bndhl,"1481 Beacon St, Brookline, MA",Brandon Hall - Green Line - (C) Cleveland Circle,RapidTransit,0
70126,Allston Street,42.348649,-71.137881,,Park Street & North,Boston,2,place-alsgr,"Allston St and Commonwealth Ave, Boston, MA 02134",Allston Street - Green Line - Park Street & North,RapidTransit,0
70117,Sutherland Road,42.341577,-71.146607,,Boston College,Boston,2,place-sthld,"Commonwealth Ave and Sutherland Rd, Boston, MA",Sutherland Road - Green Line - (B) Boston College,RapidTransit,0
70502,Lechmere,42.370989,-71.07586,,Copley & West,Cambridge,1,place-lech,"3 North First St, Cambridge, MA 02141",Lechmere - Green Line - Copley & West,RapidTransit,0
70179,Brookline Hills,42.331413,-71.127025,,Riverside,Brookline,1,place-brkhl,"Tappan St and Cypress St, Brookline, MA 02445",Brookline Hills - Green Line - (D) Riverside,RapidTransit,0
70203,Haymarket,42.363021,-71.05829,,North Station & North,Boston,1,place-haecl,"136 Blackstone St, Boston, MA 02109",Haymarket - Green Line - North Station & North,RapidTransit,0
70135,Packard's Corner,42.351651,-71.12551,,Boston College,Boston,2,place-brico,"Commonwealth Ave and Brighton Ave, Boston, MA 02215",Packard's Corner - Green Line - (B) Boston College,RapidTransit,0
70183,Longwood,42.341571,-71.110147,,Riverside,Brookline,1,place-longw,"30 Chapel St, Brookline, MA 02446",Longwood - Green Line - (D) Riverside,RapidTransit,0
70263,Cedar Grove,42.279546,-71.060392,,Mattapan,Boston,1,place-cedgr,"Fellsway St and Milton St, Dorchester, MA 02124",Cedar Grove - Mattapan Trolley - Mattapan,RapidTransit,0
70268,Milton,42.270308,-71.067289,,Ashmont,Milton,1,place-miltt,"1 Adams St, Milton, MA 02186",Milton - Mattapan Trolley - Ashmont,RapidTransit,0
70201,Government Center,42.359705,-71.059215,,North Station & North,Boston,1,place-gover,"Cambridge St and Court St, Boston, MA",Government Center - Green Line - North Station & North,RapidTransit,0
70211,Saint Mary's Street,42.345884,-71.107697,,Cleveland Circle,Brookline,1,place-smary,"Beacon St and Saint Mary's St, Boston, MA",Saint Mary's Street - Green Line - (C) Cleveland Circle,RapidTransit,0
70272,Valley Road,42.268347,-71.081343,,Ashmont,Milton,2,place-valrd,"291 Valley Rd, Milton, MA 02186",Valley Road - Mattapan Trolley - Ashmont,RapidTransit,0
70237,Cleveland Circle,42.336216,-71.149201,,Exit Only,Boston,1,place-clmnl,"Beacon St and Chestnut Hill Ave, Brighton, MA",Cleveland Circle - Green Line - Exit Only,RapidTransit,0
71151,Kenmore,42.348949,-71.095169,,Boston College,Boston,1,place-kencl,"Commonwealth Ave and Kenmore St, Boston, MA 02215",Kenmore - Green Line - (B) Boston College,RapidTransit,0
70134,Packard's Corner,42.351891,-71.125067,,Park Street & North,Boston,2,place-brico,"Commonwealth Ave and Brighton Ave, Boston, MA 02215",Packard's Corner - Green Line - Park Street & North,RapidTransit,0
70217,Saint Paul Street,42.34334,-71.116927,,Cleveland Circle,Brookline,2,place-stpul,"Beacon St and Saint Paul St, Brookline, MA 02446",Saint Paul Street - Green Line - (C) Cleveland Circle,RapidTransit,0
70158,Boylston,42.352531,-71.064682,,Park Street & North,Boston,2,place-boyls,"Boylston St and Tremont St, Boston, MA",Boylston - Green Line - Park Street & North,RapidTransit,0
70235,Englewood Avenue,42.336964,-71.145867,,Cleveland Circle,Brookline,2,place-engav,"Beacon St and Englewood Ave, Brookline, MA",Englewood Avenue - Green Line - (C) Cleveland Circle,RapidTransit,0
70511,Medford/Tufts,42.408306,-71.11728,,Medford/Tufts,Medford,1,place-mdftf,"460 Boston Ave, Medford, MA 02155",Medford/Tufts - Green Line - (E) Medford/Tufts,RapidTransit,0
70267,Milton,42.270388,-71.067253,,Mattapan,Milton,1,place-miltt,"1 Adams St, Milton, MA 02186",Milton - Mattapan Trolley - Mattapan,RapidTransit,0
70171,Newton Centre,42.3294,-71.192622,,Riverside,Newton,1,place-newto,"72 Union St, Newton, MA 02459",Newton Centre - Green Line - (D) Riverside,RapidTransit,0
70173,Chestnut Hill,42.326782,-71.16478,,Riverside,Newton,2,place-chhil,"Hammond St and Chestnut Hill Rd, Newton, MA 02467",Chestnut Hill - Green Line - (D) Riverside,RapidTransit,0
70125,Warren Street,42.348819,-71.140051,,Boston College,Boston,2,place-wrnst,"Commonwealth Ave and Warren St, Boston, MA",Warren Street - Green Line - (B) Boston College,RapidTransit,0
70269,Central Avenue,42.270054,-71.073523,,Mattapan,Milton,1,place-cenav,"23 Central Ave, Milton, MA 02186",Central Avenue - Mattapan Trolley - Mattapan,RapidTransit,0
70160,Riverside,42.337317,-71.252256,,Park Street & North,Newton,1,place-river,"367 Grove St, Newton, MA 02466",Riverside - Green Line - Park Street & North,RapidTransit,0
70223,Summit Avenue,42.34112,-71.125652,,Cleveland Circle,Brookline,2,place-sumav,"Beacon St and Summit Ave, Brookline, MA",Summit Avenue - Green Line - (C) Cleveland Circle,RapidTransit,0
70243,Northeastern University,42.339897,-71.09021,,Heath Street,Boston,1,place-nuniv,"Huntington Ave and Opera Pl, Boston, MA 02115",Northeastern University - Green Line - (E) Heath Street,RapidTransit,0
70146,Boston University East,42.349659,-71.103989,,Park Street & North,Boston,1,place-buest,"Commonwealth Ave and Granby St, Boston, MA 02215",Boston University East - Green Line - Park Street & North,RapidTransit,0
70508,Magoun Square,42.39405,-71.106688,,Copley & West,Somerville,1,place-mgngl,"270 Lowell St, Somerville, MA 02145",Magoun Square - Green Line - Copley & West,RapidTransit,0
70227,Fairbanks Street,42.33969,-71.131228,,Cleveland Circle,Brookline,2,place-fbkst,"Beacon St and Fairbanks Ave, Brookline, MA",Fairbanks Street - Green Line - (C) Cleveland Circle,RapidTransit,0
70169,Newton Highlands,42.32253,-71.205421,,Riverside,Newton,1,place-newtn,"60 Station Ave, Newton, MA 02461",Newton Highlands - Green Line - (D) Riverside,RapidTransit,0
70196,Park Street,42.356395,-71.062424,B,Boston College,Boston,1,place-pktrm,"Tremont St and Winter St, Boston, MA 02108",Park Street - Green Line - (B) Boston College,RapidTransit,0
70509,Ball Square,42.40038,-71.111331,,Medford/Tufts,Medford,1,place-balsq,"646 Boston Ave, Somerville, MA 02144",Ball Square - Green Line - (E) Medford/Tufts,RapidTransit,0
70215,Kent Street,42.344117,-71.114097,,Cleveland Circle,Brookline,2,place-kntst,"Beacon St and Powell St, Brookline, MA",Kent Street - Green Line - (C) Cleveland Circle,RapidTransit,0
70273,Capen Street,42.267589,-71.087139,,Mattapan,Milton,1,place-capst,"50 Capen St, Milton, MA 02186",Capen Street - Mattapan Trolley - Mattapan,RapidTransit,0
70505,Gilman Square,42.388043,-71.096956,,Medford/Tufts,Somerville,1,place-gilmn,"161 School St, Somerville, MA 02143",Gilman Square - Green Line - (E) Medford/Tufts,RapidTransit,0
70503,Union Square,42.377024,-71.093964,,Copley & West,Somerville,1,place-unsqu,"50 Prospect St, Somerville, MA 02143",Union Square - Green Line - Copley & West,RapidTransit,0
70507,Magoun Square,42.394357,-71.106824,,Medford/Tufts,Somerville,1,place-mgngl,"270 Lowell St, Somerville, MA 02145",Magoun Square - Green Line - (E) Medford/Tufts,RapidTransit,0
70256,Riverway,42.331871,-71.111961,,Park Street & North,Boston,2,place-rvrwy,"South Huntington Ave and Huntington Ave, Boston, MA",Riverway - Green Line - Park Street & North,RapidTransit,0
70231,Tappan Street,42.338498,-71.138731,,Cleveland Circle,Brookline,2,place-tapst,"Beacon St and Tappan St, Brookline, MA",Tappan Street - Green Line - (C) Cleveland Circle,RapidTransit,0
70170,Newton Centre,42.329552,-71.192024,,Park Street & North,Newton,1,place-newto,"72 Union St, Newton, MA 02459",Newton Centre - Green Line - Park Street & North,RapidTransit,0
70258,Back of the Hill,42.329399,-71.110931,,Park Street & North,Boston,2,place-bckhl,"100 South Huntington Ave, Boston, MA 02130",Back of the Hill - Green Line - Park Street & North,RapidTransit,0
70116,Sutherland Road,42.341589,-71.146089,,Park Street & North,Boston,2,place-sthld,"Commonwealth Ave and Sutherland Rd, Boston, MA",Sutherland Road - Green Line - Park Street & North,RapidTransit,0
70513,East Somerville,42.379881,-71.087032,,Medford/Tufts,Somerville,1,place-esomr,"134 Washington St, Somerville, MA 02143",East Somerville - Green Line - (E) Medford/Tufts,RapidTransit,0
70112,Chestnut Hill Avenue,42.33873,-71.152526,,Park Street & North,Boston,2,place-chill,"Commonwealth Ave and Chestnut Hill Ave, Boston, MA",Chestnut Hill Avenue - Green Line - Park Street & North,RapidTransit,0
70275,Mattapan,42.267625,-71.092389,,Exit Only,Boston,1,place-matt,"500 River St, Boston, MA 02126",Mattapan - Mattapan Trolley - Exit Only,RapidTransit,0
70212,Saint Mary's Street,42.346007,-71.107166,,Park Street & North,Brookline,1,place-smary,"Beacon St and Saint Mary's St, Boston, MA",Saint Mary's Street - Green Line - Park Street & North,RapidTransit,0
70248,Longwood Medical Area,42.336217,-71.099328,,Park Street & North,Boston,1,place-lngmd,"Huntington Ave and Longwood Ave, Boston, MA 02115",Longwood Medical Area - Green Line - Park Street & North,RapidTransit,0
70252,Fenwood Road,42.333706,-71.105583,,Park Street & North,Boston,2,place-fenwd,"Huntington Ave and Fenwood Rd, Boston, MA",Fenwood Road - Green Line - Park Street & North,RapidTransit,0
70178,Brookline Hills,42.331293,-71.126406,,Park Street & North,Brookline,1,place-brkhl,"Tappan St and Cypress St, Brookline, MA 02445",Brookline Hills - Green Line - Park Street & North,RapidTransit,0
70276,Mattapan,42.267559,-71.092233,,Ashmont,Boston,1,place-matt,"500 River St, Boston, MA 02126",Mattapan - Mattapan Trolley - Ashmont,RapidTransit,0
70162,Woodland,42.332703,-71.243055,,Park Street & North,Newton,1,place-woodl,"1940 Washington St, Newton, MA 02466",Woodland - Green Line - Park Street & North,RapidTransit,0
70274,Capen Street,42.267563,-71.087338,,Ashmont,Milton,1,place-capst,"50 Capen St, Milton, MA 02186",Capen Street - Mattapan Trolley - Ashmont,RapidTransit,0
70144,Boston University Central,42.350013,-71.106902,,Park Street & North,Boston,1,place-bucen,"Commonwealth Ave and Marsh Chapel, Boston, MA 02215",Boston University Central - Green Line - Park Street & North,RapidTransit,0
70251,Fenwood Road,42.33374,-71.105721,,Heath Street,Boston,2,place-fenwd,"Huntington Ave and Fenwood Rd, Boston, MA",Fenwood Road - Green Line - (E) Heath Street,RapidTransit,0
70131,Harvard Avenue,42.350602,-71.130727,,Boston College,Boston,1,place-harvd,"Commonwealth Ave and Harvard Ave, Boston, MA",Harvard Avenue - Green Line - (B) Boston College,RapidTransit,0
70205,North Station,42.36528,-71.060205,,Lechmere & North,Boston,1,place-north,"135 Causeway St, Boston, MA 02114",North Station - Green Line - Lechmere & North,RapidTransit,0
70501,Lechmere,42.371566,-71.076457,,"Union Square, Medford/Tufts",Cambridge,1,place-lech,"3 North First St, Cambridge, MA 02141","Lechmere - Green Line - (D) Union Square, (E) Medford/Tufts",RapidTransit,0
70154,Copley,42.349871,-71.078049,,Park Street & North,Boston,1,place-coecl,"Boylston St and Dartmouth St, Boston, MA",Copley - Green Line - Park Street & North,RapidTransit,0
70149,Blandford Street,42.349276,-71.100213,,Boston College,Boston,2,place-bland,"Commonwealth Ave and Blandford Mall, Boston, MA 02215",Blandford Street - Green Line - (B) Boston College,RapidTransit,0
70121,Washington Street,42.343974,-71.142731,,Boston College,Boston,1,place-wascm,"Commonwealth Ave and Washington St, Boston, MA",Washington Street - Green Line - (B) Boston College,RapidTransit,0
70152,Hynes Convention Center,42.347888,-71.087903,,Park Street & North,Boston,2,place-hymnl,"100 Massachusetts Ave, Boston, MA",Hynes Convention Center - Green Line - Park Street & North,RapidTransit,0
70504,Union Square,42.37699,-71.093993,,Copley & West,Somerville,1,place-unsqu,"50 Prospect St, Somerville, MA 02143",Union Square - Green Line - Copley & West,RapidTransit,0
70265,Butler,42.272449,-71.062513,,Mattapan,Boston,1,place-butlr,"Butler St and Branchfield St, Dorchester, MA 02124",Butler - Mattapan Trolley - Mattapan,RapidTransit,0
70270,Central Avenue,42.270001,-71.073358,,Ashmont,Milton,1,place-cenav,"23 Central Ave, Milton, MA 02186",Central Avenue - Mattapan Trolley - Ashmont,RapidTransit,0
70218,Saint Paul Street,42.343118,-71.117498,,Park Street & North,Brookline,2,place-stpul,"Beacon St and Saint Paul St, Brookline, MA 02446",Saint Paul Street - Green Line - Park Street & North,RapidTransit,0
70105,Braintree,42.207424,-71.001645,,Red Line,Braintree,1,place-brntn,"197 Ivory St, Braintree, MA 02184",Braintree - Red Line,RapidTransit,1
70078,Downtown Crossing,42.355518,-71.060225,,Alewife,Boston,1,place-dwnxg,"Washington St and Summer St, Boston, MA",Downtown Crossing - Red Line - Alewife,RapidTransit,1
70087,Savin Hill,42.310603,-71.053678,,Ashmont,Boston,1,place-shmnl,"125 Savin Hill Ave, Dorchester, MA 02124",Savin Hill - Red Line - Ashmont,RapidTransit,1
70100,Wollaston,42.266788,-71.020457,,Alewife,Quincy,1,place-wlsta,"90 Woodbine St, Quincy, MA 02171",Wollaston - Red Line - Alewife,RapidTransit,1
70065,Porter,42.3884,-71.119149,,Ashmont/Braintree,Cambridge,1,place-portr,"1899 Massachusetts Ave, Cambridge, MA 02140",Porter - Red Line - Ashmont/Braintree,RapidTransit,1
70093,Ashmont,42.284508,-71.063833,,Exit Only,Boston,1,place-asmnl,"Dorchester Ave and Ashmont St, Boston, MA 02124",Ashmont - Red Line - Exit Only,RapidTransit,1
70010,Ruggles,42.33649,-71.089684,,Forest Hills,Boston,1,place-rugg,"1150 Tremont St, Roxbury, MA 02120",Ruggles - Orange Line - Forest Hills,RapidTransit,1
70005,Stony Brook,42.317062,-71.104248,,Oak Grove,Boston,1,place-sbmnl,"100 Boylston St, Jamaica Plain, MA",Stony Brook - Orange Line - Oak Grove,RapidTransit,1
70060,Wonderland,42.413361,-70.991685,2,Exit Only,Revere,1,place-wondl,"1300 North Shore Rd, Revere, MA 02151",Wonderland - Blue Line - Exit Only,RapidTransit,1
70013,Massachusetts Avenue,42.340892,-71.084124,,Oak Grove,Boston,1,place-masta,"393 Massachusetts Ave, Boston, MA 02118",Massachusetts Avenue - Orange Line - Oak Grove,RapidTransit,1
70050,Wood Island,42.379671,-71.022783,2,Wonderland,Boston,1,place-wimnl,"450 Bennington St, East Boston, MA",Wood Island - Blue Line - Wonderland,RapidTransit,1
70101,Quincy Center,42.251809,-71.005409,2,Braintree,Quincy,1,place-qnctr,"175 Thomas E Burgin Pkwy, Quincy, MA 02169",Quincy Center - Red Line - Braintree,RapidTransit,1
70077,Downtown Crossing,42.355518,-71.060225,,Ashmont/Braintree,Boston,1,place-dwnxg,"Washington St and Summer St, Boston, MA",Downtown Crossing - Red Line - Ashmont/Braintree,RapidTransit,1
70022,State,42.358978,-71.057598,,Forest Hills,Boston,1,place-state,"200 Washington St, Boston, MA",State - Orange Line - Forest Hills,RapidTransit,1
70049,Wood Island,42.37974,-71.022818,1,Bowdoin,Boston,1,place-wimnl,"450 Bennington St, East Boston, MA",Wood Island - Blue Line - Bowdoin,RapidTransit,1
70043,Aquarium,42.359784,-71.051652,1,Bowdoin,Boston,1,place-aqucl,"Atlantic Ave and State St, Boston, MA 02120",Aquarium - Blue Line - Bowdoin,RapidTransit,1
70097,North Quincy,42.27577,-71.030194,2,Braintree,Quincy,1,place-nqncy,"Hancock St and Hunt St, Quincy, MA 02171",North Quincy - Red Line - Braintree,RapidTransit,1
70071,Kendall/MIT,42.362355,-71.085605,,Ashmont/Braintree,Cambridge,1,place-knncl,"300 Main St, Cambridge, MA 02142",Kendall/MIT - Red Line - Ashmont/Braintree,RapidTransit,1
70102,Quincy Center,42.251809,-71.005409,1,Alewife,Quincy,1,place-qnctr,"175 Thomas E Burgin Pkwy, Quincy, MA 02169",Quincy Center - Red Line - Alewife,RapidTransit,1
70004,Stony Brook,42.317062,-71.104248,,Forest Hills,Boston,1,place-sbmnl,"100 Boylston St, Jamaica Plain, MA",Stony Brook - Orange Line - Forest Hills,RapidTransit,1
70032,Wellington,42.401505,-71.077252,1,Forest Hills,Medford,1,place-welln,"Revere Beach Pkwy and Rivers Edge Dr, Medford, MA 02155",Wellington - Orange Line - Forest Hills,RapidTransit,1
70061,Alewife,42.396158,-71.139971,,Red Line,Cambridge,1,place-alfcl,"Alewife Brook Pkwy and Cambridge Park Dr, Cambridge, MA 02140",Alewife - Red Line,RapidTransit,1
70033,Wellington,42.401507,-71.07715,2,Oak Grove,Medford,1,place-welln,"Revere Beach Pkwy and Rivers Edge Dr, Medford, MA 02155",Wellington - Orange Line - Oak Grove,RapidTransit,1
70067,Harvard,42.373362,-71.118956,,Ashmont/Braintree,Cambridge,1,place-harsq,"1400 Massachusetts Ave, Cambridge, MA",Harvard - Red Line - Ashmont/Braintree,RapidTransit,1
70015,Back Bay,42.34735,-71.075727,,Oak Grove,Boston,1,place-bbsta,"145 Dartmouth St Boston, MA 02116",Back Bay - Orange Line - Oak Grove,RapidTransit,1
70103,Quincy Adams,42.233391,-71.007153,,Braintree,Quincy,1,place-qamnl,"Burgin Pkwy and Centre St, Quincy, MA 02169",Quincy Adams - Red Line - Braintree,RapidTransit,1
70008,Roxbury Crossing,42.330671,-71.096121,,Forest Hills,Boston,1,place-rcmnl,"1400 Tremont St, Roxbury, MA",Roxbury Crossing - Orange Line - Forest Hills,RapidTransit,1
70066,Porter,42.3884,-71.119149,,Alewife,Cambridge,1,place-portr,"1899 Massachusetts Ave, Cambridge, MA 02140",Porter - Red Line - Alewife,RapidTransit,1
70082,Broadway,42.342622,-71.056967,,Alewife,Boston,1,place-brdwy,"Dorchester Ave and Broadway, Boston, MA",Broadway - Red Line - Alewife,RapidTransit,1
70054,Suffolk Downs,42.39061,-70.99703,2,Wonderland,Boston,1,place-sdmnl,"1230 Bennington St, East Boston, MA 02128",Suffolk Downs - Blue Line - Wonderland,RapidTransit,1
70099,Wollaston,42.266762,-71.020542,,Braintree,Quincy,1,place-wlsta,"90 Woodbine St, Quincy, MA 02171",Wollaston - Red Line - Braintree,RapidTransit,1
70094,Ashmont,42.28453,-71.063725,,Alewife,Boston,1,place-asmnl,"Dorchester Ave and Ashmont St, Boston, MA 02124",Ashmont - Red Line - Alewife,RapidTransit,1
70006,Jackson Square,42.323132,-71.099592,,Forest Hills,Boston,1,place-jaksn,"1500 Columbus Ave, Jamaica Plain, MA",Jackson Square - Orange Line - Forest Hills,RapidTransit,1
70083,Andrew,42.330154,-71.057655,1,Ashmont/Braintree,Boston,1,place-andrw,"Dorchester Ave and Southhampton St, South Boston, MA 02127",Andrew - Red Line - Ashmont/Braintree,RapidTransit,1
70076,Park Street,42.356395,-71.062424,,Alewife,Boston,1,place-pktrm,"Tremont St and Winter St, Boston, MA 02108",Park Street - Red Line - Alewife,RapidTransit,1
